Strike,Expiry,Leverage
4614.452051282051,0.49999999999999994,0.8268065641172287
4702.7669230769225,0.49999999999999994,1.0056085633768057
4791.081794871795,0.49999999999999994,1.1767538532315387
4879.3966666666665,0.49999999999999994,1.2526458577503263
4967.711538461539,0.49999999999999994,1.3889468968743683
5056.026410256411,0.49999999999999994,1.6204190958242453
5144.341282051282,0.49999999999999994,1.8314920810485094
5232.656153846154,0.49999999999999994,1.9506880216787588
5320.971025641025,0.49999999999999994,1.9892139187380256
5409.285897435897,0.49999999999999994,1.996340025965647
5497.6007692307685,0.49999999999999994,1.9390792700220605
5585.915641025641,0.49999999999999994,1.7845351702836283
5674.230512820513,0.49999999999999994,1.5496899616580087
5762.545384615385,0.49999999999999994,1.3596552845197307
5850.860256410257,0.49999999999999994,1.3003703397331359
5939.175128205128,0.49999999999999994,1.391327348782819
6027.49,0.49999999999999994,1.5945816728886262
2583.21,0.5499999999999999,0.9204595657380298
2671.5248717948716,0.5499999999999999,0.9120565720117609
2759.8397435897436,0.5499999999999999,1.054162905632513
2848.154615384615,0.5499999999999999,1.0688080992729618
2936.4694871794873,0.5499999999999999,0.873652152076568
3024.784358974359,0.5499999999999999,0.6853040656563487
3113.099230769231,0.5499999999999999,0.6739429828278615
3201.4141025641024,0.5499999999999999,0.8573755717988313
3289.7289743589745,0.5499999999999999,1.093565278895663
3378.043846153846,0.5499999999999999,1.237016033632783
3466.358717948718,0.5499999999999999,1.3124506469168233
3554.6735897435897,0.5499999999999999,1.4889715397801522
3642.9884615384617,0.5499999999999999,1.7030368091583585
3731.3033333333333,0.5499999999999999,1.805489068309347
3819.618205128205,0.5499999999999999,1.6740579539007319
3907.933076923077,0.5499999999999999,1.3809460562275353
3996.247948717949,0.5499999999999999,1.0792642584557919
4084.5628205128205,0.5499999999999999,0.9089531663269295
4172.877692307692,0.5499999999999999,0.8341917785817656
4261.192564102565,0.5499999999999999,0.8042737986016558
4349.507435897436,0.5499999999999999,0.7943147086804384
4437.822307692308,0.5499999999999999,0.7558730857908461
4526.137179487179,0.5499999999999999,0.726194515500851
4614.452051282051,0.5499999999999999,0.8050472202877903
